"","LSOA code","LSOA name","LAD code","LAD name","ITL1 code","ITL1 name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","GEOGRAPHY_NAME","OBS_VALUE"
"400","E01020607","County Durham 019B","E06000047","County Durham","TLC","North East (England)",4.270249866,4.692487709,5.031504104,5.027634473,5.185285795,6.160094238,6.546962059,7.151422018,7.45054812,8.036559149,8.41134163,8.167274493,7.429580742,7.592723863,7.981898484,7.400454839,8.244015881,8.88996025,8.752448047,12.08532796,11.71961303,12.73299511,12.12150626,"County Durham 019B",357
"401","E01020608","County Durham 015C","E06000047","County Durham","TLC","North East (England)",3.025153782,3.196908461,3.289435814,3.206476257,3.213220714,3.281085087,3.471876054,3.678577769,3.824446165,3.83843705,4.010998925,3.806959707,3.682882644,3.753866328,3.751420997,3.443781018,4.06241345,4.270502706,5.105884255,5.086401239,5.68880718,6.054244152,7.595081716,"County Durham 015C",244
"402","E01020609","County Durham 015D","E06000047","County Durham","TLC","North East (England)",3.616508792,3.896606,3.987501662,3.985295196,3.980566354,4.103908013,4.403775208,4.67824669,4.91007606,5.014749814,5.16120226,5.020064918,4.838079267,4.778037336,4.892255699,5.378742784,5.115236368,5.104347249,5.223289675,5.591471348,5.651073833,5.161527399,5.335268155,"County Durham 015D",116
"403","E01020610","County Durham 015E","E06000047","County Durham","TLC","North East (England)",3.090782353,3.339035879,3.410324172,3.368607359,3.321677042,3.333180427,3.631494087,3.838539363,4.048146573,3.904473539,3.885484863,3.571654616,3.461032318,3.474593455,3.663514197,4.6403566,4.333924946,4.055097263,4.066991949,4.056716265,3.257276984,3.785223425,4.028997834,"County Durham 015E",161
"404","E01020611","County Durham 007D","E06000047","County Durham","TLC","North East (England)",7.317261652,7.303396833,7.63876993,7.309665403,7.377494768,7.929755245,8.144477421,8.713162505,8.680686245,9.003488885,9.095571151,9.030824462,8.839234422,9.061005,8.994818886,8.683132793,9.220865399,10.23383696,8.337255119,6.525095098,9.326476511,11.10892937,12.10985206,"County Durham 007D",271
"405","E01020612","County Durham 007E","E06000047","County Durham","TLC","North East (England)",48.56884358,50.62964196,54.10590358,60.95149596,64.24811638,66.04980554,71.86123719,73.60172135,78.85811016,79.43163275,84.66705088,88.06959138,92.12109867,90.40944149,89.90868585,83.84254757,91.94512051,89.50525936,86.14199495,87.7738896,101.4932385,107.184282,114.6497217,"County Durham 007E",1857
"406","E01020613","County Durham 002A","E06000047","County Durham","TLC","North East (England)",7.6779341,8.335961535,8.947457425,8.934404964,8.944753695,9.795576945,10.56893454,11.21596238,11.39849364,11.83934536,12.22585083,12.15099582,11.80534215,12.24226136,12.74236917,7.910621973,8.231990567,8.989050276,8.460929906,8.251765033,8.63853073,9.067018882,8.993303361,"County Durham 002A",227
"407","E01020614","County Durham 002B","E06000047","County Durham","TLC","North East (England)",3.97272899,4.288691244,4.337066223,4.354244266,4.431901435,4.570145248,4.883871804,5.149852775,5.376443024,5.501215842,5.705101169,5.740700777,5.668437701,5.720127827,5.753343167,6.343665058,6.298896407,6.83689066,6.929670725,7.715628406,8.238129905,8.56537035,7.761294053,"County Durham 002B",266
"408","E01020615","County Durham 005B","E06000047","County Durham","TLC","North East (England)",3.795016887,4.128699665,4.383260703,4.524024404,4.765381942,4.972029363,5.187429205,5.548777347,5.618767602,5.769747298,5.664243938,5.407720119,5.366704145,5.529305737,5.704508751,5.550077107,5.104202264,4.705695409,5.145230299,4.790466449,5.173925008,6.517498389,7.411990978,"County Durham 005B",271
"409","E01020616","County Durham 005C","E06000047","County Durham","TLC","North East (England)",6.309777842,6.572197845,6.898972368,6.964195818,6.91910774,7.26472437,7.946201604,8.066290014,8.145896998,8.045484968,7.593148283,7.24187787,6.826511758,6.652133181,6.690117289,7.036209875,7.480114211,11.84229808,12.56521028,11.21476217,12.98198649,13.67678379,14.60288211,"County Durham 005C",343
"410","E01020617","County Durham 005D","E06000047","County Durham","TLC","North East (England)",4.166035468,4.532937145,4.789129464,4.91385873,5.087161784,5.334101486,5.789278913,6.19946617,6.248208034,6.531729696,6.664895003,6.656789193,6.54394975,6.750105628,6.896138457,8.370916583,6.78441002,9.736212784,7.823149879,6.408621004,6.115524038,6.175128094,6.148809836,"County Durham 005D",326
"411","E01020618","County Durham 011F","E06000047","County Durham","TLC","North East (England)",7.543818677,7.927728354,8.428770475,8.63043541,9.220403648,9.604273917,9.866533117,10.61861307,10.64812163,10.99539539,10.43523916,9.561467885,9.247798507,9.555398496,10.12610141,10.92407683,9.767867514,9.360536044,7.568239527,8.749598317,9.548022995,10.45647808,11.05407621,"County Durham 011F",388
"412","E01020619","County Durham 019C","E06000047","County Durham","TLC","North East (England)",4.761986865,5.26283538,5.423905409,5.468141885,5.759102115,6.037653298,6.565113215,6.999715473,7.040648389,7.32955601,7.417866828,7.371356114,7.189752764,7.462341553,7.773654526,6.590568894,7.192636487,5.869177456,5.507184726,5.626654774,5.732758604,6.042452755,5.776390558,"County Durham 019C",315
"413","E01020620","County Durham 019D","E06000047","County Durham","TLC","North East (England)",6.287082945,6.918411991,7.124055835,7.375753396,7.686846898,8.036570185,8.326681586,9.016834391,9.501974619,9.663428548,10.02002671,10.41891506,10.42300337,10.21669109,10.51529138,12.45165357,12.37035739,11.31930847,10.55258612,10.2327139,10.62035137,11.69300483,12.43208114,"County Durham 019D",571
"414","E01020621","County Durham 019E","E06000047","County Durham","TLC","North East (England)",3.956723739,4.371164336,4.626588917,4.607570265,4.762508037,4.885478568,4.989438924,5.449137811,5.59986908,5.891608926,5.690810807,5.211342819,4.976047944,4.98010324,5.249100418,5.850477719,5.732636611,4.630729709,3.214830445,3.081355194,3.147759238,3.13208907,2.925935385,"County Durham 019E",162
"415","E01020622","County Durham 002C","E06000047","County Durham","TLC","North East (England)",9.097143741,9.240225405,9.477268141,9.620904847,10.08090093,10.6628254,10.37789938,10.97849369,11.06548828,10.79726511,11.08547495,11.35080491,11.65728677,11.6970841,11.46644272,12.43245193,12.33932489,12.0057173,12.37481633,13.26580806,16.31410771,15.02341869,11.69307647,"County Durham 002C",364
"416","E01020623","County Durham 002D","E06000047","County Durham","TLC","North East (England)",2.054791389,2.203464737,2.228110404,2.178515562,2.113501042,2.124039648,2.260343066,2.402328219,2.537213042,2.51490246,2.616660107,2.458238443,2.382316413,2.340767612,2.37171954,2.857123934,3.058825789,3.296933642,3.125138603,3.577725737,4.426696728,3.460476248,3.198776137,"County Durham 002D",132
"417","E01020624","County Durham 009A","E06000047","County Durham","TLC","North East (England)",3.925211104,19.39113779,19.15997865,3.380192419,20.66507362,3.672207572,3.929140773,3.904384601,3.776414104,3.715960203,4.288975667,4.12575054,4.337128444,4.54463268,4.862037502,27.78598855,22.48259001,6.351974808,6.053162801,5.92026949,7.244229312,8.417814844,7.220356801,"County Durham 009A",231
"418","E01020625","County Durham 009B","E06000047","County Durham","TLC","North East (England)",48.4713516,67.56085562,68.54512527,53.27280138,70.4005229,58.67261252,65.01746598,65.5894688,69.550215,72.78051428,70.85788004,75.47549549,79.69413946,87.4174861,83.48489178,120.6568869,128.182648,134.2204715,132.4596176,137.0103018,130.9451033,128.7171508,131.0226711,"County Durham 009B",2134
"419","E01020626","County Durham 006A","E06000047","County Durham","TLC","North East (England)",4.433326656,4.728457651,4.948288586,4.966084993,5.046829783,5.22294288,5.673940459,6.183883859,6.607066308,7.291091892,7.548283083,7.207003891,6.81984457,6.74408463,7.210247865,7.289097056,7.806735277,1.434458065,1.49743627,1.600662587,1.741815348,1.822999463,1.793593706,"County Durham 006A",106
"420","E01020627","County Durham 003A","E06000047","County Durham","TLC","North East (England)",2.792915474,2.960055487,3.130958077,3.132553859,3.19454659,3.419283331,3.675006014,3.931486412,4.042210557,4.18751128,4.144663858,4.116460768,3.972537023,3.985509826,4.013792945,4.109258896,5.026336141,4.846429452,4.82487253,5.228851602,5.210231917,5.075697398,4.887605727,"County Durham 003A",219
"421","E01020628","County Durham 003B","E06000047","County Durham","TLC","North East (England)",4.660209812,5.003691854,5.262239536,5.262548736,5.296344584,5.569048699,5.90688323,6.310983922,6.485685043,6.668460199,6.878326475,6.546400285,6.296636881,6.330282233,6.522143517,7.179323002,8.189628343,19.293822,19.56259291,14.33272939,15.35673628,16.12013919,17.49321428,"County Durham 003B",656
"422","E01020629","County Durham 003C","E06000047","County Durham","TLC","North East (England)",8.898670221,9.354278953,9.831063522,9.87692588,10.03512891,10.10252562,11.05510625,12.07418207,12.83986993,14.18932385,14.57591222,13.79428886,13.24720666,13.22582899,14.15570643,13.56085043,13.92113373,6.402589385,6.000351995,5.713189848,7.348700295,6.003884939,8.069653619,"County Durham 003C",202
"423","E01020630","County Durham 014A","E06000047","County Durham","TLC","North East (England)",3.731819358,4.06687215,4.272265627,4.402311977,4.567194725,4.754866323,5.192783637,5.52091922,5.568722594,5.849604805,5.916192861,5.916539744,5.888529581,6.035780181,6.250530105,7.1572067,7.592884322,7.416660259,8.255900761,7.64651657,8.117798696,10.30242467,7.940982623,"County Durham 014A",95
"424","E01020631","County Durham 014B","E06000047","County Durham","TLC","North East (England)",2.121532085,2.259609858,2.322705542,2.256562672,2.215005641,2.231889819,2.33399273,2.448497082,2.522424262,2.524546389,2.625948129,2.480593102,2.409050566,2.418002768,2.416811112,2.251345836,2.513931013,2.456050491,2.952105701,3.437704902,5.320845832,5.594462409,5.222391584,"County Durham 014B",232
"425","E01020632","County Durham 010A","E06000047","County Durham","TLC","North East (England)",5.013625434,5.310936585,5.466601762,5.528773377,5.733827827,6.193560206,6.831617381,7.168295109,7.693980469,7.927466682,8.074202943,7.937056816,7.824922791,7.876660918,7.912637652,7.821865998,6.963185346,8.620469181,9.193418862,8.751723235,9.891359031,11.6954201,11.29282665,"County Durham 010A",371
"426","E01020633","County Durham 020A","E06000047","County Durham","TLC","North East (England)",3.173795712,3.317310814,3.501637687,3.397699445,3.478272091,3.553693572,3.735208116,3.984117433,4.190015888,4.229263949,4.323608084,4.175011118,4.136577987,4.300922471,4.236615773,5.299746588,5.654087976,5.650880873,5.870130132,6.062987653,6.360059086,6.777848521,6.374038978,"County Durham 020A",252
"427","E01020634","County Durham 001A","E06000047","County Durham","TLC","North East (England)",31.86119367,31.54196895,31.36017857,29.53831952,33.60674609,47.31923413,48.41562322,52.46340915,60.7605579,59.65854368,70.86353265,70.19235585,73.53104202,67.62662146,67.33021759,52.27351888,55.72492151,56.59650093,66.85444296,66.94689394,49.26066655,52.04178765,60.13606742,"County Durham 001A",1083
"428","E01020635","County Durham 001B","E06000047","County Durham","TLC","North East (England)",5.044277247,5.324722989,5.569028706,5.751398866,5.824504432,6.05226127,6.54931201,7.134983186,7.391199939,7.511270173,7.663841283,7.326688617,7.261889144,7.31941783,7.614792124,7.499798316,6.96760094,6.927953397,7.7091986,8.012954823,8.200304464,8.574590248,8.336048404,"County Durham 001B",285
"429","E01020636","County Durham 001C","E06000047","County Durham","TLC","North East (England)",2.735007725,2.999754706,3.162371805,3.113453787,3.084488763,3.459584206,3.669716013,4.010324581,4.174721686,4.475843981,4.656345486,4.416879309,4.001431508,3.986865954,4.240778517,4.230005113,3.926175101,4.257752332,3.908756926,4.249169497,4.612847408,5.067501206,4.591194555,"County Durham 001C",164
"430","E01020637","County Durham 014C","E06000047","County Durham","TLC","North East (England)",15.20814749,15.24705597,15.90551295,16.00888212,16.46832626,16.54980397,18.19623392,17.9469564,16.59771389,16.63344995,16.01240132,15.00506822,13.65895346,13.51064526,14.36693001,16.63526871,17.60285056,20.16704955,20.2801727,18.20950881,15.53515214,15.14496004,12.78555403,"County Durham 014C",544
"431","E01020638","County Durham 006B","E06000047","County Durham","TLC","North East (England)",4.914146798,5.470014018,5.998214854,6.026422637,6.303784953,6.668162615,6.895136523,7.356598647,7.36494372,7.803959246,7.251022167,6.979524427,6.968800446,7.190585169,7.624543965,6.96336531,6.41084509,7.048301533,7.559053389,6.925643427,7.54932043,7.667206448,4.953220429,"County Durham 006B",274
"432","E01020639","County Durham 006C","E06000047","County Durham","TLC","North East (England)",9.884437387,11.56578108,11.70909947,11.84396687,11.93569224,13.7983249,14.40275048,14.87459896,14.7277399,14.72864194,14.45733456,12.93045426,14.33170703,14.25296708,15.10255615,12.42183891,10.07141686,10.86914161,15.12240379,19.81172718,21.60862702,25.02249068,28.40906217,"County Durham 006C",507
"433","E01020640","County Durham 010B","E06000047","County Durham","TLC","North East (England)",11.42365105,12.60527896,12.22425265,12.77836058,13.37910268,13.59794176,14.74794505,15.02943949,16.90174916,16.81224681,17.55327138,18.43402625,18.41711139,17.30384384,18.25382126,21.80387846,24.02604805,30.50940696,27.07504828,25.83242077,27.45197846,31.52482839,31.90746216,"County Durham 010B",876
"434","E01020641","County Durham 010C","E06000047","County Durham","TLC","North East (England)",18.70263519,19.38849838,19.77286687,20.13035805,21.49108162,23.07837192,25.17629976,26.5206048,28.09710428,29.25002241,30.93870819,31.79358546,32.11080749,32.44984776,33.67029561,40.84487249,39.62827578,44.65458861,48.82304754,47.24814785,49.8151679,50.9423971,48.50450219,"County Durham 010C",1670
"435","E01020642","County Durham 010D","E06000047","County Durham","TLC","North East (England)",46.50333954,50.3627525,55.52146511,54.95370323,56.32897509,62.56417502,68.27303761,67.61993931,72.60561315,69.42172996,64.723256,58.9915139,54.02359929,63.68568561,52.00552668,50.84701184,45.69177362,49.54782875,45.38487613,36.99480451,36.26566123,35.86284832,32.59519277,"County Durham 010D",1283
"436","E01020643","County Durham 010E","E06000047","County Durham","TLC","North East (England)",24.91574148,27.18806636,27.58001465,28.48894995,30.62314265,33.08247555,36.64841239,38.28940834,41.82562683,42.63151589,43.21414678,45.97180675,45.30295111,45.84784447,49.92051313,50.6113545,48.98538416,60.72011587,47.71453961,51.10214749,59.41976662,45.67307231,41.23988704,"County Durham 010E",1825
"437","E01020644","County Durham 014D","E06000047","County Durham","TLC","North East (England)",27.58546185,29.63206942,31.64922068,32.33560291,33.03693401,34.05925093,34.97947648,34.73875291,36.43738195,38.63463705,38.15518118,38.29938765,39.63471048,38.43802281,37.79963453,49.77767029,34.42560451,60.56002838,57.32898256,58.9982418,61.47331414,59.00267942,53.63003888,"County Durham 014D",1288
"438","E01020645","County Durham 014E","E06000047","County Durham","TLC","North East (England)",1.449155581,1.553230594,1.585927463,1.560501201,1.528686275,1.554005713,1.63932832,1.731659973,1.824925965,1.833671708,1.91332418,1.800687494,1.737576465,1.723456177,1.746423209,1.507854413,2.1934739,2.247910672,2.869739769,2.809280461,2.623906157,3.041688503,3.381072952,"County Durham 014E",268
"439","E01020646","County Durham 024A","E06000047","County Durham","TLC","North East (England)",7.94482328,8.957853157,10.1669902,9.764493644,10.11950071,10.8045927,11.33278432,11.30364111,11.13564093,11.73238855,11.57464599,12.16808479,12.65179686,14.03163034,14.7909281,13.42949667,13.85104457,16.90847989,18.68972763,15.71046351,20.81696818,25.03726414,20.55085743,"County Durham 024A",392
"440","E01020647","County Durham 008A","E06000047","County Durham","TLC","North East (England)",1.959583016,2.118464965,2.201631697,2.18885269,2.17676148,2.253135265,2.410719551,2.570165316,2.607839763,2.663515203,2.747450199,2.665521366,2.608285666,2.647139697,2.707515943,3.623330977,3.167340602,3.810723898,3.935067531,4.186249424,4.57933595,4.199341615,3.634557601,"County Durham 008A",141
"441","E01020648","County Durham 008B","E06000047","County Durham","TLC","North East (England)",2.379270315,2.588432795,2.648360849,2.652047409,2.748566002,2.815085266,3.187085996,3.442584226,3.423392372,3.446216546,3.529645347,3.356485863,3.251207108,3.434839785,3.464758823,3.064505033,4.599094036,4.539041445,4.515025751,5.060871008,5.51959081,4.925885666,5.674024336,"County Durham 008B",210
